port_id,name,modern_name,country_region,longitude,latitude,foundation_year,dated_for_model,culture_flags,infrastructure_count,pleiades,dare,trismegistos,topostext
1316,"Butrium, Budrium, port of Budrio ","Casa Rossa, near Sant’Alberto, on R Reno",Italy Adriatic,12.14588,44.53989,-330,1,Ro,0,http://pleiades.stoa.org/places/393394,http://imperium.ahlfeldt.se/places/17834,https://www.trismegistos.org/place/41091,
1317,"Augusta, on Fossa Augusta","Valle Umana, Argenta",Italy Adriatic,12.09413,44.56244,-30,1,Ro,0,http://pleiades.stoa.org/places/393386,http://imperium.ahlfeldt.se/places/22355,,
1318,"R Vatrenus, navigable",R Santerno,Italy Adriatic,11.947,44.56,,0,Ro,0,,http://imperium.ahlfeldt.se/places/44084,,
1319,"Pomposa, Etruscan Spina, at the outlet of R Padus","Valpega, near Comacchio, on ancient branch of R Po, now called Canale di Porto Garibaldi, with possible lighthouse",Italy Adriatic,12.10256,44.6943,-750,1,Gr|Ro,1,http://pleiades.stoa.org/places/393498,http://imperium.ahlfeldt.se/places/18002,https://www.trismegistos.org/place/14371,https://topostext.org/place/447121USpi
1319.1,,"Comacchio, former group of islands in front of outlet of ancient branch of R Po, now called Canale di Porto Garibaldi",Italy Adriatic,12.1823,44.694,-30,1,Ro,0,,,,
1320,Sacis ad Padum,near Comacchio,Italy Adriatic,12.11759,44.72213,-30,1,Ro,0,http://pleiades.stoa.org/places/393488,http://imperium.ahlfeldt.se/places/18003,https://www.trismegistos.org/place/31899,
1321,Neronia ,"Tombe, near Lagosanto",Italy Adriatic,12.13237,44.7672,-30,1,Ro,0,http://pleiades.stoa.org/places/393457,http://imperium.ahlfeldt.se/places/17832,,
1322,Corniculani ,"Valle Bosco, near Codigoro",Italy Adriatic,12.13113,44.82403,-30,1,Ro,0,http://pleiades.stoa.org/places/393409,http://imperium.ahlfeldt.se/places/17833,https://www.trismegistos.org/place/41090,
1323,Hadriani ,"San Basilio, near Ariano nel Polesine",Italy Adriatic,12.17741,44.94566,-750,1,Gr|Ro,0,http://pleiades.stoa.org/places/393434,http://imperium.ahlfeldt.se/places/17831,,
1324,"R Padus-Eridanus, navigable up to Augusta Taurinorum ","Torino, on R Po",Italy Adriatic,12.050858,44.973546,,0,Ro,0,http://pleiades.stoa.org/places/393469,http://imperium.ahlfeldt.se/places/16565,https://www.trismegistos.org/place/42384,https://topostext.org/place/450120WEri
1325,Septem Maria ,"Contarina, near Porto Viro",Italy Adriatic,12.22032,45.02637,-30,1,Ro,0,http://pleiades.stoa.org/places/393494,http://imperium.ahlfeldt.se/places/17830,,
1326,"Atria, Etruscan Hatria ",Adria,Italy Adriatic,12.067121,45.048536,-750,1,Gr|Ro,1,http://pleiades.stoa.org/places/393436,http://imperium.ahlfeldt.se/places/10648,https://www.trismegistos.org/place/12222,https://topostext.org/place/450121UAdr
1327,Fossis ,Cavanella d'Adige,Italy Adriatic,12.24533,45.10979,-30,1,Ro,0,http://pleiades.stoa.org/places/393429,http://imperium.ahlfeldt.se/places/17829,https://www.trismegistos.org/place/31380,
1328,"Bruntulum, Brundulus ","Brondolo, south of Chioggia",Italy Adriatic,12.28343,45.19576,-30,1,Ro,0,http://pleiades.stoa.org/places/393393,http://imperium.ahlfeldt.se/places/15977,,
1329,"Edrum, Aedro, Edron, Edro portus, Ebro portus, on R Fossa Claudia canal","Vallonga, near R Brenta",Italy Adriatic,12.07582,45.27356,-30,1,Ro,1,http://pleiades.stoa.org/places/393476,http://imperium.ahlfeldt.se/places/17835,,
1330,"R Medoacus Minor, Meduacus ","Lova, near Campagna Lupia, on R Scolo Brentella Comio",Italy Adriatic,12.09872,45.33435,-30,1,Ro,0,http://pleiades.stoa.org/places/393451,http://imperium.ahlfeldt.se/places/23155,,
1331,,Isola Poveglia,Italy Adriatic,12.331184,45.383648,,0,Ro,1,,,,
1332,Ad Portum ,"Porto Menai, south of Mira",Italy Adriatic,12.13381,45.41901,-30,1,Ro,0,http://pleiades.stoa.org/places/393366,http://imperium.ahlfeldt.se/places/17837,,
1333,"R Medoacus Maior, Meduacus, Ad XII ","Sambruson, near Naviglio del Brenta",Italy Adriatic,12.10001,45.4132,-30,1,Ro,0,http://pleiades.stoa.org/places/393359,http://imperium.ahlfeldt.se/places/17836,https://www.trismegistos.org/place/41088,
1334,"Patavium, Etruscan Pathva",Padova,Italy Adriatic,11.878362,45.413289,,0,Ro,0,http://pleiades.stoa.org/places/393473,http://imperium.ahlfeldt.se/places/10647,https://www.trismegistos.org/place/3507,https://topostext.org/place/454119UPat
1335,Ad IX ,Mestre,Italy Adriatic,12.221424,45.48142,-30,1,Ro,0,http://pleiades.stoa.org/places/393358,http://imperium.ahlfeldt.se/places/17838,,
1336,"Turricellum, Torcellum ","Isle of Torcello, in the lagoon of Venice, Venezia, Venise",Italy Adriatic,12.4197,45.4986,,0,Ro,0,http://pleiades.stoa.org/places/393506,,,
1337,Constanciacum,"Costanziaco, near isola Torcello",Italy Adriatic,12.426726,45.499074,,0,Ro,0,,,,
1338,"Amiana, Ammiana",Santa Cristina,Italy Adriatic,12.454933,45.5085,,0,Ro,0,,,,
1339,Altinum ,Altino,Italy Adriatic,12.4077,45.5428,-550,1,Gr|Ro,1,http://pleiades.stoa.org/places/393374,http://imperium.ahlfeldt.se/places/17839,https://www.trismegistos.org/place/8430,https://topostext.org/place/455124UAlt
1340,Port of Altinum ,"in Scanello canal, near isola Burano",Italy Adriatic,12.430144,45.488198,,0,Ro,1,,,,
1341,Port of Altinum ,"in Scanello canal, near Treporti",Italy Adriatic,12.438846,45.467388,,0,Ro,1,,,,
1342,,Roman villa at Lio Piccolo,Italy Adriatic,12.4829,45.493,-30,1,Ro,1,,,,
1342.1,,"Roman cistern of Canal de San Felice, at Ca'Ballarin, near Lio Piccolo",Italy Adriatic,12.475254,45.482957,,0,Ro,1,,,,
1343,,"Roman tower of Canal de San Felice, near Lio Piccolo, possible lighthouse",Italy Adriatic,12.459775,45.474726,,0,Ro,1,,,,
1344,Equilum,"Turris di Piave, Torre de Caligo, near Jesolo, with possible lighthouse",Italy Adriatic,12.63852,45.54283,-30,1,Ro,1,http://pleiades.stoa.org/places/393414,http://imperium.ahlfeldt.se/places/17995,https://www.trismegistos.org/place/12284,
1345,"Eraclia, Port on R Anassum or Anaxum ","Cittanova, near Eraclea, with BA settlement",Italy Adriatic,12.6573,45.6378,-1300,1,Ro,0,http://pleiades.stoa.org/places/393437,http://imperium.ahlfeldt.se/places/15983,https://www.trismegistos.org/place/31304,
1346,Port on R Liquentia ,"R Livenza, with outlet at Porto Santa Margherita",Italy Adriatic,12.81516,45.59205,-30,1,Ro,0,http://pleiades.stoa.org/places/393446,http://imperium.ahlfeldt.se/places/17994,,
1347,"Port on the Romatinus, Reatinus ","R Lemene, which passes at Portogruaro and at Concordia Sagittaria, and with an outlet at Porto di Falconera",Italy Adriatic,12.90582,45.61705,-30,1,Ro,0,http://pleiades.stoa.org/places/393478,http://imperium.ahlfeldt.se/places/17993,,
1347.1,,"BA settlement at Casa Zucca, near San Gaetano of Caorle",Italy Adriatic,12.8872,45.6356,-1200,1,Ro,0,,,,
1348,"Port on R Tilaventum Maius, Apicilia",R Tagliamento,Italy Adriatic,12.98675,45.78756,-30,1,Ro,0,http://pleiades.stoa.org/places/187287,http://imperium.ahlfeldt.se/places/17983,,
1348.1,,"Muzzana Bonifica, BA settlement near Cormor Canal",Italy Adriatic,13.1286,45.7714,-1300,1,Ro,0,,,,
1348.2,,BA settlement near Ara del Gorgo,Italy Adriatic,13.1542,45.7705,-1300,1,Ro,0,,,,
1349,Port on R Tilaventum Minus ,"Chiarisacco, near San Giorgio di Nogaro, on R Corno",Italy Adriatic,13.21565,45.83349,-30,1,Ro,0,http://pleiades.stoa.org/places/187260,http://imperium.ahlfeldt.se/places/17984,,
1349.1,,"Ca Baredi, BA settlement near Anfora Canal",Italy Adriatic,13.3203,45.7648,-1500,1,Ro,0,,,,
1350,Gradus ,Grado,Italy Adriatic,13.389233,45.683163,,0,Ro,1,http://pleiades.stoa.org/places/187397,http://imperium.ahlfeldt.se/places/1507,https://www.trismegistos.org/place/30950,https://topostext.org/place/457134UGra
1351,"Aquileia, Aquilee, on ancient course of R Aesontius, Sontius, Isontius (ca. 50 m wide)","Aquilea, on ancient course of R Isonzo, Soca, now R Terzo & R Natissa",Italy Adriatic,13.3695,45.7748,-200,1,Ro,5,http://pleiades.stoa.org/places/187290,http://imperium.ahlfeldt.se/places/1468,https://www.trismegistos.org/place/3327,https://topostext.org/place/458134UAqu
1352,,"Roman villa at via Bagni nuova, Monfalcone",Italy Adriatic,13.5266,45.7885,-30,1,Ro,1,http://pleiades.stoa.org/places/187264,http://imperium.ahlfeldt.se/places/44028,,
1352.1,on R Timavo,"Terme Romane at Monfalcone, on R Timavo",Italy Adriatic,13.5663,45.7921,,0,Ro,1,,,,
1352.2,"Fons Timavi, Port on Lake Timavus, Timave ","R Timavo, with outlet at San Giovani di Duino at Monfalcone",Italy Adriatic,13.5909,45.7896,-30,1,Ro,1,http://pleiades.stoa.org/places/187383,http://imperium.ahlfeldt.se/places/17990,https://www.trismegistos.org/place/12273,
1352.3,,Roman villa at Sistiana,Italy Adriatic,13.6272,45.7722,-30,1,Ro,1,,,,
1353,Castellum Pucinum ,"Castello di Miramare, Grignano",Italy Adriatic,13.708221,45.70551,-30,1,Ro,2,http://pleiades.stoa.org/places/187339,http://imperium.ahlfeldt.se/places/17991,,
1353.1,,Cedas,Italy Adriatic,13.732,45.694,-30,1,Ro,2,,,,
1353.2,,"Roman villa della Statua & villa del Peristilo, at Barcola",Italy Adriatic,13.7546,45.6796,50,0,Ro,1,,,,
1354,Etruscan Tarcste,"Trieste, near the Roman theatre",Italy Adriatic,13.771666,45.649509,-330,1,Ro,2,http://pleiades.stoa.org/places/187578,http://imperium.ahlfeldt.se/places/10735,https://www.trismegistos.org/place/12317,https://topostext.org/place/456138UTer
1354.1,Tergeste,"Trieste, via Cavana & Curia & via Cavazzeni",Italy Adriatic,13.76665,45.648,50,0,Ro,1,http://pleiades.stoa.org/places/187578,http://imperium.ahlfeldt.se/places/10735,https://www.trismegistos.org/place/12317,https://topostext.org/place/456138UTer
1354.2,Tergeste,"Tergeste, Roman villa at Piazzetta Santa Lucia",Italy Adriatic,13.7664,45.647,50,0,Ro,2,http://pleiades.stoa.org/places/187578,http://imperium.ahlfeldt.se/places/10735,https://www.trismegistos.org/place/12317,https://topostext.org/place/456138UTer
1354.3,Tergeste,"Tergeste, molo Venezia & Riva Grumula",Italy Adriatic,13.7616,45.6469,50,0,Ro,2,http://pleiades.stoa.org/places/187578,http://imperium.ahlfeldt.se/places/10735,https://www.trismegistos.org/place/12317,https://topostext.org/place/456138UTer
1355,,Roman fort at San Rocco,Italy Adriatic,13.844,45.606,-178,1,Ro,1,,http://imperium.ahlfeldt.se/places/44614,,
1355.1,Castrum Muglae,Stramare Muggia,Italy Adriatic,13.783,45.6,,0,Ro,2,,http://imperium.ahlfeldt.se/places/38875,,
1356,Port of Castrum Muglae?,Punta Sottile,Italy Adriatic,13.718024,45.606169,,0,Ro,2,,http://imperium.ahlfeldt.se/places/38875,,
