stamp_id,site,province_label,longitude,latitude,amphora_type,stamp_code,chronology_in_default_model,range_start_year,range_end_year
34508,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,AENEAS,1,-125,-25
33979,Alba,Italia,8.033333,44.7,Dressel 6B,ATCAEV,1,-50,-1
18984,Tortona,Italia,8.866667,44.9,Amphora incerta,SSIEN,0,,
32753,Padova,Italia,11.883333,45.416667,Dressel 6B,COM,1,-50,-1
40934,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,ANINIANA,1,-125,-25
35018,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,DEMETRI,1,-125,-25
18596,Îles Lavezzi,Corsica et Sardinia,9.254185,41.341096,Dressel 2-4 Catalan,QVAD,1,-30,-1
37994,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,MRVDI,1,-125,-25
36744,Padova,Italia,11.883333,45.416667,Dressel 6B,BAR,1,-50,-1
34663,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,APOLLONID,1,-125,-25
32683,Oderzo,Italia,12.488056,45.78,Dressel 6B,TRAVLE,1,-50,-1
40545,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,MENOPILVS,1,-125,-25
34856,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,ARCHELA,1,-125,-25
35870,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,HERACLEO,1,-125,-25
29306,Ostia Antica,Italia,12.283333,41.75,Dressel 20,LCFSCVFM,0,,
40902,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,STRATONIC,1,-125,-25
40807,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,SOC,1,-125,-25
34188,Bologna,Italia,11.333333,44.483333,Amphora incerta,CAVRASE,0,,
35281,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,LVCAON,1,-125,-25
40660,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,PILEMO,1,-125,-25
33261,Martigny,Italia,7.076771,46.104593,Dressel 20,FSCIMNIANO,0,,
38139,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,VEHILI,1,-125,-25
40873,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,STR,1,-125,-25
33015,Padova,Italia,11.883333,45.416667,Dressel 6A,MVETTI,1,-50,-1
28214,Ostia Antica,Italia,12.283333,41.75,Dressel 20,PNN,0,,
40254,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,HPAIOC,1,-125,-25
40383,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,LEONTISCVS,1,-125,-25
35174,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,DIOCLEI,1,-125,-25
35398,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,MENOPHIL,1,-125,-25
28065,Ostia Antica,Italia,12.283333,41.75,Dressel 20,FCOL,0,,
40389,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,LEONTISCVS,1,-125,-25
40896,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,STR,1,-125,-25
36746,Padova,Italia,11.883333,45.416667,Dressel 6B,EVCHAR,1,-50,-1
40862,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,SOTERICO,1,-125,-25
37306,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,EPIGENVS,1,-125,-25
32598,Oderzo,Italia,12.488056,45.78,Dressel 6A,LSALVI,1,-50,-1
38282,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,VEHILI,1,-125,-25
38461,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,APELAES,1,-125,-25
32626,Oderzo,Italia,12.488056,45.78,Dressel 6B,FELICIO,1,-50,-1
35124,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,DIOCLES,1,-125,-25
36769,Vicenza,Italia,11.55,45.55,Dressel 6A,LOGVLNI,1,-50,-1
35222,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,HERMAISCI,1,-125,-25
3008,Ostia Antica,Italia,12.283333,41.75,Dressel 20,LIVNIMELISSI,0,,
32269,Cremona,Italia,10.033333,45.116667,Lamboglia 2,E,1,-125,-25
34623,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,APOLLONID,1,-125,-25
38366,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,VEHILI,1,-125,-25
29213,Ostia Antica,Italia,12.283333,41.75,Dressel 20,LEF,0,,
40343,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,KEPDOS,1,-125,-25
25371,Cosa,Italia,12.896389,46.057778,Dressel 1B,A,1,-150,-1
35175,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,DIOCLEI,1,-125,-25
32319,Padova,Italia,11.883333,45.416667,Dressel 6A,LIVL,1,-50,-1
38167,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,VEHILI,1,-125,-25
35994,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,CNPETROSOSTR,1,-125,-25
38127,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,VEHILI,1,-125,-25
38458,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,APELAES,1,-125,-25
32860,Padova,Italia,11.883333,45.416667,Dressel 6B,PQSCAPVLAE,1,-50,-1
37902,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,LLVCI,1,-125,-25
38110,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,VEHILI,1,-125,-25
25775,Ostia Antica,Italia,12.283333,41.75,Dressel 20,ASVLEIANESE,0,,
38041,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,CVEHILI,1,-125,-25
38474,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,APELAES,1,-125,-25
25295,Sardegna,Corsica et Sardinia,8.44,39.881944,Dressel 2-4 Catalan,PTE,1,-30,-1
35749,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,VISELLI,1,-125,-25
34605,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,APELLESAEH,1,-125,-25
10597,Este,Italia,11.65,45.233333,Dressel 6B,MINVCI,1,-50,-1
26203,Ostia Antica,Italia,12.283333,41.75,Africana 2D Grande,CLEPARAP,0,,
32641,Oderzo,Italia,12.488056,45.78,Dressel 6B,CLB,1,-50,-1
25374,Cosa,Italia,12.896389,46.057778,Dressel 1,DIOCI,1,-150,-1
38293,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,VEHILI,1,-125,-25
35123,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,DIOCLES,1,-125,-25
26249,Ostia Antica,Italia,12.283333,41.75,Africana 1B pic.,TOPHBLC,0,,
35519,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,SCOPAS,1,-125,-25
34637,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,APOLLONID,1,-125,-25
34233,Provincia di Parma,Italia,10.083333,44.7,Amphora incerta,SIO,0,,
40612,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,PERDICAS,1,-125,-25
37030,Parenzo (Porec),Italia,13.593889,45.225833,Amphora incerta,AELICRIS,0,,
35235,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,LIBO,1,-125,-25
9713,Milano,Italia,9.2,45.466667,Lamboglia 2,A,1,-125,-25
26377,Ljubljana (Emona),Italia,14.514444,46.055278,Dressel 6B,CLAEBAS,1,-50,-1
35323,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,LVKAON,1,-125,-25
35851,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,DAZIO,1,-125,-25
35788,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,VISELLI,1,-125,-25
37385,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,SCOPAS,1,-125,-25
32589,Oderzo,Italia,12.488056,45.78,Dressel 6A,CLARVSEBIDIE,1,-50,-1
26285,Isola Sacra,Italia,12.25,41.75,Africana 1 Piccolo,CAECEL,0,,
26273,Ostia Antica,Italia,12.283333,41.75,Africana,TEPLOP,0,,
35855,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,DAZIO,1,-125,-25
39972,Ostia Antica,Italia,12.283333,41.75,Dressel 20,PHILEROTI,0,,
32876,Padova,Italia,11.883333,45.416667,Dressel 6A,THB,1,-50,-1
19489,Imperia,Italia,8.05,43.883333,Dressel 2-4 Catalan,RAGIRACIBAGI,1,-30,-1
40276,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,HPAIOC,1,-125,-25
35515,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,SCOPAS,1,-125,-25
38318,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,VEHILI,1,-125,-25
5180,Ostia Antica,Italia,12.283333,41.75,Amphora incerta,TER,0,,
9781,Pavia,Italia,9.166667,45.166667,Lamboglia 2,LTAR,1,-125,-25
40742,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,PTOLEMAE,1,-125,-25
18585,Îles Lavezzi,Corsica et Sardinia,9.254185,41.341096,Dressel 2-4 Catalan,ANDO,1,-30,-1
39526,Savoy,Italia,6.5,45.4,Dressel 20,LIVNIMELISSI,0,,
28426,Ostia Antica,Italia,12.283333,41.75,Dressel 20,SIT,0,,
29410,Ostia Antica,Italia,12.283333,41.75,Dressel 20,GRA,0,,
40802,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,PVLADEI,1,-125,-25
27029,Ostia Antica,Italia,12.283333,41.75,Dressel 20,IPIR,0,,
7218,Ostia Antica,Italia,12.283333,41.75,Dressel 20,APN,0,,
25075,Aquileia,Italia,13.368333,45.770278,Dressel 1B,MTIR,1,-150,-1
35668,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,VISELLI,1,-125,-25
34636,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,APOLLONID,1,-125,-25
29221,Ostia Antica,Italia,12.283333,41.75,Dressel 20,PMOCVFIGEDO,0,,
25808,Ljubljana (Emona),Italia,14.514444,46.055278,Dressel 6B,APICI,1,-50,-1
9576,Padova,Italia,11.883333,45.416667,Lamboglia 2,AP,1,-125,-25
25811,Ljubljana (Emona),Italia,14.514444,46.055278,Dressel 6B,VIAT,1,-50,-1
33061,Pegognaga,Italia,10.85,45.0,Operculum,HVLEIM,0,,
37772,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,LANINI,1,-125,-25
4844,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,CERDO,1,-125,-25
38079,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,VEHIL,1,-125,-25
7229,Ostia Antica,Italia,12.283333,41.75,Africana 1 Piccolo,MVI,0,,
34290,Modena,Italia,10.9,44.5,Amphora incerta,LVFICIRN,0,,
33741,Sermide,Italia,11.366667,45.0,Dressel 6B,EOPTA,1,-50,-1
26520,Ostia Antica,Italia,12.283333,41.75,Dressel 20,FCVCV,0,,
35549,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,SCOPAS,1,-125,-25
32796,Padova,Italia,11.883333,45.416667,Dressel 6A,THB,1,-50,-1
35165,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,DIOCLEI,1,-125,-25
34724,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,APOLONIDA,1,-125,-25
35833,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,CERDO,1,-125,-25
37286,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,DEMETRI,1,-125,-25
34272,Villanova,Italia,11.983333,44.25,Amphora incerta,SAFPIC,0,,
5153,Ostia Antica,Italia,12.283333,41.75,Amphora incerta,CQFHIH,0,,
37904,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,LLVCI,1,-125,-25
40171,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,DEMETRI,1,-125,-25
34246,Bologna,Italia,11.333333,44.483333,Amphora incerta,TMANLATTAL,0,,
9285,Este,Italia,11.65,45.233333,Dressel 6B,FELIX,1,-50,-1
36191,Ancona,Italia,13.5,43.633333,Lamboglia 2,ROD,1,-125,-25
35521,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,SCOPAS,1,-125,-25
35752,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,VISELLI,1,-125,-25
9731,Milano,Italia,9.2,45.466667,Lamboglia 2,ATTALVS,1,-125,-25
35834,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,CERDO,1,-125,-25
40123,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,DAMA,1,-125,-25
40517,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,MENOPILVS,1,-125,-25
34180,Provicia di Forli,Italia,12.033333,44.083333,Amphora incerta,MATIVL,0,,
4767,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,GORGIA,1,-125,-25
34252,Provincia di Parma,Italia,10.083333,44.7,Amphora incerta,QPETOOSATVRN,0,,
40329,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,HERAI,1,-125,-25
35899,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,FABAPRA,1,-125,-25
10556,Altino,Italia,12.393333,45.544444,Dressel 6A,PAPIRICRISPI,1,-50,-1
35925,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,LMARCISATVR,1,-125,-25
32639,Oderzo,Italia,12.488056,45.78,Dressel 6B,CLB,1,-50,-1
36164,Ancona,Italia,13.5,43.633333,Lamboglia 2,BARNA,1,-125,-25
32310,Padova,Italia,11.883333,45.416667,Dressel 6B,FELICIO,1,-50,-1
34910,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,ARCHELA,1,-125,-25
41035,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,ANINIANA,1,-125,-25
36916,Pompeya,Italia,14.483333,40.75,Pascual 1,MPORC,1,-50,-1
36007,Pula,Corsica et Sardinia,9.001667,39.01,Dressel 20,MIR,0,,
40590,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,NOYMHNH,1,-125,-25
36994,Brindisi,Italia,17.933333,40.633333,Amphora incerta,AACCIVCVFO,0,,
9774,Calvatone,Italia,10.433333,45.116667,Lamboglia 2,LHILPLAET,1,-125,-25
35360,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,LVKAON,1,-125,-25
37609,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,LUKAON,1,-125,-25
40320,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,GORGIA,1,-125,-25
34771,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,APOLLONIDES,1,-125,-25
29305,Ostia Antica,Italia,12.283333,41.75,Dressel 20,LCFSCVFM,0,,
37716,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,CANINI,1,-125,-25
4974,Ostia Antica,Italia,12.283333,41.75,Africana,ANLEP,0,,
32783,Padova,Italia,11.883333,45.416667,Dressel 6B,LA,1,-50,-1
25825,Ostia Antica,Italia,12.283333,41.75,Dressel 20,BARBA,0,,
38040,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,CVEHILI,1,-125,-25
18577,Îles Lavezzi,Corsica et Sardinia,9.254185,41.341096,Dressel 2-4 Catalan,ALEX,1,-30,-1
35919,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,LMARCISATVR,1,-125,-25
29392,Ostia Antica,Italia,12.283333,41.75,Dressel 20,MHAS,0,,
8602,Pisa,Italia,10.383333,43.716667,Dressel 6A,CORHER,1,-50,-1
29644,Ostia Antica,Italia,12.283333,41.75,Dressel 20,NICXIII,0,,
33082,Erice,Sicilia,12.583333,38.033333,Greco-Itálica,MBAI,1,-400,-100
39304,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,APOLLONIMA,1,-125,-25
35841,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,CERDO,1,-125,-25
10497,Altino,Italia,12.393333,45.544444,Amphora incerta,MALVSF,0,,
34912,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,ARCHELA,1,-125,-25
33870,Albinia,Italia,11.25,42.5,Dressel 1C,DAS,1,-150,-1
33843,Albinia,Italia,11.25,42.5,Dressel 1C,ARS,1,-150,-1
29501,Ostia Antica,Italia,12.283333,41.75,Dressel 20,SAXOFERREO,0,,
9693,Padova,Italia,11.883333,45.416667,Amphora incerta,LAS,0,,
33010,Padova,Italia,11.883333,45.416667,Dressel 6A,THB,1,-50,-1
9730,Milano,Italia,9.2,45.466667,Lamboglia 2,ARCHELA,1,-125,-25
37896,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,LFANNI,1,-125,-25
39247,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,APOLONI,1,-125,-25
37553,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,VISELLI,1,-125,-25
40016,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,BAHANO,1,-125,-25
33066,Lilibeo,Sicilia,12.416667,37.8,Greco-Itálica,QAN,1,-400,-100
34267,Reggio Emilia,Italia,10.616667,44.616667,Amphora incerta,PQSCAPVLAE,0,,
34499,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,AENEAS,1,-125,-25
35053,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,DEMETRI,1,-125,-25
35082,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,DIOCLES,1,-125,-25
40007,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,BAHANO,1,-125,-25
40199,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,DIODOT,1,-125,-25
33101,Erice,Sicilia,12.583333,38.033333,Greco-Itálica,TRLOISIO,1,-400,-100
37570,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,VISELLI,1,-125,-25
25289,Sardegna,Corsica et Sardinia,8.44,39.881944,Lamboglia 2,MLOLLIQF,1,-125,-25
40597,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,ORESTELENTVLO,1,-125,-25
40535,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,MENOPILVS,1,-125,-25
35489,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,SCOPAS,1,-125,-25
35658,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,VISELLI,1,-125,-25
4836,Brindisi,Italia,17.933333,40.633333,Dressel 2-4,LMARCISATVR,1,-30,-1
35311,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,LVKAON,1,-125,-25
35678,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,VISELLI,1,-125,-25
33119,Erice,Sicilia,12.583333,38.033333,Greco-Itálica,LVESCEI,1,-400,-100
32600,Oderzo,Italia,12.488056,45.78,Dressel 6,CIVLIMARCELLI,0,,
40382,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,LEONTISCVS,1,-125,-25
28338,Ostia Antica,Italia,12.283333,41.75,Dressel 20,CLM,0,,
39209,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,APOLONI,1,-125,-25
35890,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,PAMPVDICOM,1,-125,-25
33882,Albinia,Italia,11.25,42.5,Dressel 1C,DAS,1,-150,-1
34688,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,APOLONIDA,1,-125,-25
34175,Modena,Italia,10.9,44.5,Amphora incerta,APICI,0,,
38346,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,VEHILI,1,-125,-25
36771,Vicenza,Italia,11.55,45.55,Dressel 6A,VALRSQFF,1,-50,-1
37355,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,PTOLEMAEI,1,-125,-25
25312,Sardegna,Corsica et Sardinia,8.44,39.881944,Amphora incerta,SI,0,,
4668,Este,Italia,11.65,45.233333,Lamboglia 2,ARI,1,-125,-25
36167,Ancona,Italia,13.5,43.633333,Lamboglia 2,EPIC,1,-125,-25
35500,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,SCOPAS,1,-125,-25
32324,Padova,Italia,11.883333,45.416667,Dressel 2-4,OTMN,1,-30,-1
37569,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,VISELLI,1,-125,-25
5190,Ostia Antica,Italia,12.283333,41.75,Amphora incerta,VAS,0,,
33967,Lodi Vecchio,Italia,9.4,45.3,Dressel 6B,COM,1,-50,-1
37545,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,VISELLI,1,-125,-25
37486,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,VISELLI,1,-125,-25
35654,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,VISELLI,1,-125,-25
40435,Salapia,Italia,16.0,41.4,Brindisian amphora,MENACS,1,-125,-25
35112,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,DIOCLES,1,-125,-25
37856,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,PCLAVDIVSNQ,1,-125,-25
38218,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,VEHILI,1,-125,-25
34108,Fermo,Italia,13.716667,43.15,Dressel 6A,CIVLPOLY,1,-50,-1
38316,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,VEHILI,1,-125,-25
39252,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,APOLONI,1,-125,-25
33705,Finale Emilia,Italia,11.283333,44.833333,Dressel 6B,VNPAI,1,-50,-1
34282,Piacenza,Italia,9.666667,45.016667,Amphora incerta,SISENNAE,0,,
37707,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,CANINI,1,-125,-25
33263,Martigny,Italia,7.076771,46.104593,Dressel 20,QAEVER,0,,
35780,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,VISELLI,1,-125,-25
26400,Ljubljana (Emona),Italia,14.514444,46.055278,Dressel 6B,VARIPACCI,1,-50,-1
34532,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,ANDRONICI,1,-125,-25
40599,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,ORESTELENTVLO,1,-125,-25
33771,Verona,Italia,11.0,45.45,Amphora incerta,LICINVSGAV,0,,
20296,Ostia Antica,Italia,12.283333,41.75,Dressel 20,LIVNIMELISSI,0,,
32640,Oderzo,Italia,12.488056,45.78,Dressel 6B,COLTO,1,-50,-1
35881,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,PROTAGATHVS,1,-125,-25
40971,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,ANINIANA,1,-125,-25
28155,Ostia Antica,Italia,12.283333,41.75,Dressel 20,PERSEI,0,,
4782,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,ANINIANA,1,-125,-25
34568,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,APELLAE,1,-125,-25
19479,Imperia,Italia,8.05,43.883333,Dressel 2-4 Catalan,ASCL,1,-30,-1
26602,Lugano,Italia,8.951142,46.006182,Amphora incerta,SEXDOMITI,0,,
35201,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,HERMAISCI,1,-125,-25
40886,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,STR,1,-125,-25
34284,Bologna,Italia,11.333333,44.483333,Amphora incerta,PSVTORI,0,,
9816,Milano,Italia,9.2,45.466667,Lamboglia 2,SATNRASATNAR,1,-125,-25
38485,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,APELAES,1,-125,-25
35856,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,DAZIO,1,-125,-25
32645,Oderzo,Italia,12.488056,45.78,Dressel 6B,CLAEKBASSI,1,-50,-1
38296,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,VEHILI,1,-125,-25
37927,Altino,Italia,12.393333,45.544444,Brindisian amphora,LLVCI,1,-125,-25
33126,Erice,Sicilia,12.583333,38.033333,Dressel 1,APR,1,-150,-1
34567,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,APELLAE,1,-125,-25
38391,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,ANTIOCOS,1,-125,-25
40607,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,PERDICAS,1,-125,-25
37481,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,VISELLI,1,-125,-25
40079,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,BATON,1,-125,-25
32649,Oderzo,Italia,12.488056,45.78,Dressel 6B,FELIX,1,-50,-1
39238,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,APOLONI,1,-125,-25
36848,Vicenza,Italia,11.55,45.55,Dressel 6B,IAT,1,-50,-1
35952,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,CNPETROSOSTR,1,-125,-25
33441,Modena,Italia,10.916667,44.666667,Lamboglia 2,ATHE,1,-125,-25
40800,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,PVLADEI,1,-125,-25
38005,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,PVEBAL,1,-125,-25
35085,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,DIOCLES,1,-125,-25
28186,Ostia Antica,Italia,12.283333,41.75,Dressel 20,FOLS,0,,
33780,Albinia,Italia,11.25,42.5,Greco-Itálica,AIA,1,-400,-100
38264,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,VEHILI,1,-125,-25
28456,Sevegliano,Italia,13.306944,45.887778,Dressel 6B,APPVLCRI,1,-50,-1
37336,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,MANISA,1,-125,-25
40280,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,HPAIOC,1,-125,-25
34502,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,AENEAS,1,-125,-25
25680,Ostia Antica,Italia,12.283333,41.75,Dressel 20,PTANB,0,,
38462,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,APELAES,1,-125,-25
13833,Vercelli,Italia,8.416667,45.316667,Dressel 6B,CI,1,-50,-1
36738,Padova,Italia,11.883333,45.416667,Dressel 6B,CLAEB,1,-50,-1
4716,Canoneghe,Italia,11.916667,45.433333,Dressel 6A,ANEPTES,1,-50,-1
26375,Vrhnika,Italia,14.295556,45.966111,Dressel 6B,CAMI,1,-50,-1
40341,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,KEPDOS,1,-125,-25
33138,Cattolica Eraclea,Sicilia,13.4,37.433333,Amphora incerta,CS,0,,
35943,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,CNPE,1,-125,-25
18557,Île Cavallo,Corsica et Sardinia,9.262903,41.368374,Dressel 2-4 Catalan,PTE,1,-30,-1
34774,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,APOLLONIDES,1,-125,-25
9780,Milano,Italia,9.2,45.466667,Lamboglia 2,LTAR,1,-125,-25
35763,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,VISELLIVISELL,1,-125,-25
37034,Parenzo (Porec),Italia,13.593889,45.225833,Amphora incerta,AELICRIS,0,,
35886,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,PAMPVDICOM,1,-125,-25
34874,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,ARCHELA,1,-125,-25
19485,Imperia,Italia,8.05,43.883333,Dressel 2-4 Catalan,PAT,1,-30,-1
35715,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,VISELLI,1,-125,-25
